,cases_medellin,DATA,YEAR,YearWeek,LastDayWeek,MONTH,temp_medellin,DATE_x,percip_medellin,DATE_y
240,12,"['2011', 'w33']",2011,201133,2011-08-13,8,21.7988586425781,"['TEMPERATURE', 'aug', '11']",198.846771240234,"['PRECIPITATION', 'aug', '11']"
241,15,"['2011', 'w34']",2011,201134,2011-08-20,8,21.7988586425781,"['TEMPERATURE', 'aug', '11']",198.846771240234,"['PRECIPITATION', 'aug', '11']"
242,20,"['2011', 'w35']",2011,201135,2011-08-27,8,21.7988586425781,"['TEMPERATURE', 'aug', '11']",198.846771240234,"['PRECIPITATION', 'aug', '11']"
243,9,"['2011', 'w36']",2011,201136,2011-09-03,9,21.2447719573975,"['TEMPERATURE', 'sep', '11']",293.925140380859,"['PRECIPITATION', 'sep', '11']"
244,10,"['2011', 'w37']",2011,201137,2011-09-10,9,21.2447719573975,"['TEMPERATURE', 'sep', '11']",293.925140380859,"['PRECIPITATION', 'sep', '11']"
245,14,"['2011', 'w38']",2011,201138,2011-09-17,9,21.2447719573975,"['TEMPERATURE', 'sep', '11']",293.925140380859,"['PRECIPITATION', 'sep', '11']"
246,14,"['2011', 'w39']",2011,201139,2011-09-24,9,21.2447719573975,"['TEMPERATURE', 'sep', '11']",293.925140380859,"['PRECIPITATION', 'sep', '11']"
247,7,"['2011', 'w40']",2011,201140,2011-10-01,10,20.200500011444106,"['TEMPERATURE', 'oct', '11']",406.02197265625,"['PRECIPITATION', 'oct', '11']"
248,14,"['2011', 'w41']",2011,201141,2011-10-08,10,20.200500011444106,"['TEMPERATURE', 'oct', '11']",406.02197265625,"['PRECIPITATION', 'oct', '11']"
249,12,"['2011', 'w42']",2011,201142,2011-10-15,10,20.200500011444106,"['TEMPERATURE', 'oct', '11']",406.02197265625,"['PRECIPITATION', 'oct', '11']"
250,9,"['2011', 'w43']",2011,201143,2011-10-22,10,20.200500011444106,"['TEMPERATURE', 'oct', '11']",406.02197265625,"['PRECIPITATION', 'oct', '11']"
251,12,"['2011', 'w44']",2011,201144,2011-10-29,10,20.200500011444106,"['TEMPERATURE', 'oct', '11']",406.02197265625,"['PRECIPITATION', 'oct', '11']"
252,6,"['2011', 'w45']",2011,201145,2011-11-05,11,20.454237461090106,"['TEMPERATURE', 'nov', '11']",321.28070068359403,"['PRECIPITATION', 'nov', '11']"
253,7,"['2011', 'w46']",2011,201146,2011-11-12,11,20.454237461090106,"['TEMPERATURE', 'nov', '11']",321.28070068359403,"['PRECIPITATION', 'nov', '11']"
254,11,"['2011', 'w47']",2011,201147,2011-11-19,11,20.454237461090106,"['TEMPERATURE', 'nov', '11']",321.28070068359403,"['PRECIPITATION', 'nov', '11']"
255,9,"['2011', 'w48']",2011,201148,2011-11-26,11,20.454237461090106,"['TEMPERATURE', 'nov', '11']",321.28070068359403,"['PRECIPITATION', 'nov', '11']"
256,14,"['2011', 'w49']",2011,201149,2011-12-03,12,20.7363538742065,"['TEMPERATURE', 'dec', '11']",301.515167236328,"['PRECIPITATION', 'dec', '11']"
257,14,"['2011', 'w50']",2011,201150,2011-12-10,12,20.7363538742065,"['TEMPERATURE', 'dec', '11']",301.515167236328,"['PRECIPITATION', 'dec', '11']"
258,17,"['2011', 'w51']",2011,201151,2011-12-17,12,20.7363538742065,"['TEMPERATURE', 'dec', '11']",301.515167236328,"['PRECIPITATION', 'dec', '11']"
259,22,"['2011', 'w52']",2011,201152,2011-12-24,12,20.7363538742065,"['TEMPERATURE', 'dec', '11']",301.515167236328,"['PRECIPITATION', 'dec', '11']"
260,16,"['2012', 'w01']",2012,201201,2012-01-07,1,21.2887105941772,"['TEMPERATURE', 'jan', '12']",143.996337890625,"['PRECIPITATION', 'jan', '12']"
261,14,"['2012', 'w02']",2012,201202,2012-01-07,1,21.2887105941772,"['TEMPERATURE', 'jan', '12']",143.996337890625,"['PRECIPITATION', 'jan', '12']"
262,18,"['2012', 'w03']",2012,201203,2012-01-14,1,21.2887105941772,"['TEMPERATURE', 'jan', '12']",143.996337890625,"['PRECIPITATION', 'jan', '12']"
263,12,"['2012', 'w04']",2012,201204,2012-01-21,1,21.2887105941772,"['TEMPERATURE', 'jan', '12']",143.996337890625,"['PRECIPITATION', 'jan', '12']"
264,13,"['2012', 'w05']",2012,201205,2012-01-28,1,21.2887105941772,"['TEMPERATURE', 'jan', '12']",143.996337890625,"['PRECIPITATION', 'jan', '12']"
265,8,"['2012', 'w06']",2012,201206,2012-02-04,2,20.8284120559692,"['TEMPERATURE', 'feb', '12']",84.4484786987305,"['PRECIPITATION', 'feb', '12']"
266,4,"['2012', 'w07']",2012,201207,2012-02-11,2,20.8284120559692,"['TEMPERATURE', 'feb', '12']",84.4484786987305,"['PRECIPITATION', 'feb', '12']"
267,12,"['2012', 'w08']",2012,201208,2012-02-18,2,20.8284120559692,"['TEMPERATURE', 'feb', '12']",84.4484786987305,"['PRECIPITATION', 'feb', '12']"
268,15,"['2012', 'w09']",2012,201209,2012-02-25,2,20.8284120559692,"['TEMPERATURE', 'feb', '12']",84.4484786987305,"['PRECIPITATION', 'feb', '12']"
269,14,"['2012', 'w10']",2012,201210,2012-03-03,3,21.272264480590803,"['TEMPERATURE', 'mar', '12']",182.468307495117,"['PRECIPITATION', 'mar', '12']"
270,16,"['2012', 'w11']",2012,201211,2012-03-10,3,21.272264480590803,"['TEMPERATURE', 'mar', '12']",182.468307495117,"['PRECIPITATION', 'mar', '12']"
271,13,"['2012', 'w12']",2012,201212,2012-03-17,3,21.272264480590803,"['TEMPERATURE', 'mar', '12']",182.468307495117,"['PRECIPITATION', 'mar', '12']"
272,8,"['2012', 'w13']",2012,201213,2012-03-24,3,21.272264480590803,"['TEMPERATURE', 'mar', '12']",182.468307495117,"['PRECIPITATION', 'mar', '12']"
273,18,"['2012', 'w14']",2012,201214,2012-03-31,3,21.272264480590803,"['TEMPERATURE', 'mar', '12']",182.468307495117,"['PRECIPITATION', 'mar', '12']"
274,10,"['2012', 'w15']",2012,201215,2012-04-07,4,20.9953641891479,"['TEMPERATURE', 'apr', '12']",333.66424560546903,"['PRECIPITATION', 'apr', '12']"
275,9,"['2012', 'w16']",2012,201216,2012-04-14,4,20.9953641891479,"['TEMPERATURE', 'apr', '12']",333.66424560546903,"['PRECIPITATION', 'apr', '12']"
276,10,"['2012', 'w17']",2012,201217,2012-04-21,4,20.9953641891479,"['TEMPERATURE', 'apr', '12']",333.66424560546903,"['PRECIPITATION', 'apr', '12']"
277,10,"['2012', 'w18']",2012,201218,2012-04-28,4,20.9953641891479,"['TEMPERATURE', 'apr', '12']",333.66424560546903,"['PRECIPITATION', 'apr', '12']"
278,15,"['2012', 'w19']",2012,201219,2012-05-05,5,21.537712097168,"['TEMPERATURE', 'may', '12']",231.788162231445,"['PRECIPITATION', 'may', '12']"
279,13,"['2012', 'w20']",2012,201220,2012-05-12,5,21.537712097168,"['TEMPERATURE', 'may', '12']",231.788162231445,"['PRECIPITATION', 'may', '12']"
280,9,"['2012', 'w21']",2012,201221,2012-05-19,5,21.537712097168,"['TEMPERATURE', 'may', '12']",231.788162231445,"['PRECIPITATION', 'may', '12']"
281,9,"['2012', 'w22']",2012,201222,2012-05-26,5,21.537712097168,"['TEMPERATURE', 'may', '12']",231.788162231445,"['PRECIPITATION', 'may', '12']"
282,19,"['2012', 'w23']",2012,201223,2012-06-02,6,21.759841918945302,"['TEMPERATURE', 'jun', '12']",155.533584594727,"['PRECIPITATION', 'jun', '12']"
283,8,"['2012', 'w24']",2012,201224,2012-06-09,6,21.759841918945302,"['TEMPERATURE', 'jun', '12']",155.533584594727,"['PRECIPITATION', 'jun', '12']"
284,15,"['2012', 'w25']",2012,201225,2012-06-16,6,21.759841918945302,"['TEMPERATURE', 'jun', '12']",155.533584594727,"['PRECIPITATION', 'jun', '12']"
285,13,"['2012', 'w26']",2012,201226,2012-06-23,6,21.759841918945302,"['TEMPERATURE', 'jun', '12']",155.533584594727,"['PRECIPITATION', 'jun', '12']"
286,13,"['2012', 'w27']",2012,201227,2012-06-30,6,21.759841918945302,"['TEMPERATURE', 'jun', '12']",155.533584594727,"['PRECIPITATION', 'jun', '12']"
287,13,"['2012', 'w28']",2012,201228,2012-07-07,7,22.0857629776001,"['TEMPERATURE', 'jul', '12']",157.200622558594,"['PRECIPITATION', 'jul', '12']"
288,13,"['2012', 'w29']",2012,201229,2012-07-14,7,22.0857629776001,"['TEMPERATURE', 'jul', '12']",157.200622558594,"['PRECIPITATION', 'jul', '12']"
289,15,"['2012', 'w30']",2012,201230,2012-07-21,7,22.0857629776001,"['TEMPERATURE', 'jul', '12']",157.200622558594,"['PRECIPITATION', 'jul', '12']"
290,12,"['2012', 'w31']",2012,201231,2012-07-28,7,22.0857629776001,"['TEMPERATURE', 'jul', '12']",157.200622558594,"['PRECIPITATION', 'jul', '12']"
291,13,"['2012', 'w32']",2012,201232,2012-08-04,8,21.765525817871104,"['TEMPERATURE', 'aug', '12']",197.43138122558602,"['PRECIPITATION', 'aug', '12']"
292,13,"['2012', 'w33']",2012,201233,2012-08-11,8,21.765525817871104,"['TEMPERATURE', 'aug', '12']",197.43138122558602,"['PRECIPITATION', 'aug', '12']"
293,17,"['2012', 'w34']",2012,201234,2012-08-18,8,21.765525817871104,"['TEMPERATURE', 'aug', '12']",197.43138122558602,"['PRECIPITATION', 'aug', '12']"
294,10,"['2012', 'w35']",2012,201235,2012-08-25,8,21.765525817871104,"['TEMPERATURE', 'aug', '12']",197.43138122558602,"['PRECIPITATION', 'aug', '12']"
295,24,"['2012', 'w36']",2012,201236,2012-09-01,9,21.631402969360398,"['TEMPERATURE', 'sep', '12']",156.63513183593798,"['PRECIPITATION', 'sep', '12']"
296,18,"['2012', 'w37']",2012,201237,2012-09-08,9,21.631402969360398,"['TEMPERATURE', 'sep', '12']",156.63513183593798,"['PRECIPITATION', 'sep', '12']"
297,18,"['2012', 'w38']",2012,201238,2012-09-15,9,21.631402969360398,"['TEMPERATURE', 'sep', '12']",156.63513183593798,"['PRECIPITATION', 'sep', '12']"
298,15,"['2012', 'w39']",2012,201239,2012-09-22,9,21.631402969360398,"['TEMPERATURE', 'sep', '12']",156.63513183593798,"['PRECIPITATION', 'sep', '12']"
299,16,"['2012', 'w40']",2012,201240,2012-09-29,9,21.631402969360398,"['TEMPERATURE', 'sep', '12']",156.63513183593798,"['PRECIPITATION', 'sep', '12']"
300,21,"['2012', 'w41']",2012,201241,2012-10-06,10,20.921941757202106,"['TEMPERATURE', 'oct', '12']",292.93170166015597,"['PRECIPITATION', 'oct', '12']"
301,22,"['2012', 'w42']",2012,201242,2012-10-13,10,20.921941757202106,"['TEMPERATURE', 'oct', '12']",292.93170166015597,"['PRECIPITATION', 'oct', '12']"
302,15,"['2012', 'w43']",2012,201243,2012-10-20,10,20.921941757202106,"['TEMPERATURE', 'oct', '12']",292.93170166015597,"['PRECIPITATION', 'oct', '12']"
303,14,"['2012', 'w44']",2012,201244,2012-10-27,10,20.921941757202106,"['TEMPERATURE', 'oct', '12']",292.93170166015597,"['PRECIPITATION', 'oct', '12']"
304,14,"['2012', 'w45']",2012,201245,2012-11-03,11,20.719168186187698,"['TEMPERATURE', 'nov', '12']",221.520599365234,"['PRECIPITATION', 'nov', '12']"
305,12,"['2012', 'w46']",2012,201246,2012-11-10,11,20.719168186187698,"['TEMPERATURE', 'nov', '12']",221.520599365234,"['PRECIPITATION', 'nov', '12']"
306,16,"['2012', 'w47']",2012,201247,2012-11-17,11,20.719168186187698,"['TEMPERATURE', 'nov', '12']",221.520599365234,"['PRECIPITATION', 'nov', '12']"
307,25,"['2012', 'w48']",2012,201248,2012-11-24,11,20.719168186187698,"['TEMPERATURE', 'nov', '12']",221.520599365234,"['PRECIPITATION', 'nov', '12']"
308,10,"['2012', 'w49']",2012,201249,2012-12-01,12,21.154495239257802,"['TEMPERATURE', 'dec', '12']",182.052536010742,"['PRECIPITATION', 'dec', '12']"
309,17,"['2012', 'w50']",2012,201250,2012-12-08,12,21.154495239257802,"['TEMPERATURE', 'dec', '12']",182.052536010742,"['PRECIPITATION', 'dec', '12']"
310,11,"['2012', 'w51']",2012,201251,2012-12-15,12,21.154495239257802,"['TEMPERATURE', 'dec', '12']",182.052536010742,"['PRECIPITATION', 'dec', '12']"
311,5,"['2012', 'w52']",2012,201252,2012-12-22,12,21.154495239257802,"['TEMPERATURE', 'dec', '12']",182.052536010742,"['PRECIPITATION', 'dec', '12']"
312,29,"['2013', 'w01']",2013,201301,2013-01-05,1,21.5749959945679,"['TEMPERATURE', 'jan', '13']",46.715991973877,"['PRECIPITATION', 'jan', '13']"
313,46,"['2013', 'w02']",2013,201302,2013-01-12,1,21.5749959945679,"['TEMPERATURE', 'jan', '13']",46.715991973877,"['PRECIPITATION', 'jan', '13']"
314,31,"['2013', 'w03']",2013,201303,2013-01-19,1,21.5749959945679,"['TEMPERATURE', 'jan', '13']",46.715991973877,"['PRECIPITATION', 'jan', '13']"
315,37,"['2013', 'w04']",2013,201304,2013-01-26,1,21.5749959945679,"['TEMPERATURE', 'jan', '13']",46.715991973877,"['PRECIPITATION', 'jan', '13']"
316,41,"['2013', 'w05']",2013,201305,2013-02-02,2,21.4290189743042,"['TEMPERATURE', 'feb', '13']",178.486541748047,"['PRECIPITATION', 'feb', '13']"
317,41,"['2013', 'w06']",2013,201306,2013-02-09,2,21.4290189743042,"['TEMPERATURE', 'feb', '13']",178.486541748047,"['PRECIPITATION', 'feb', '13']"
318,32,"['2013', 'w07']",2013,201307,2013-02-16,2,21.4290189743042,"['TEMPERATURE', 'feb', '13']",178.486541748047,"['PRECIPITATION', 'feb', '13']"
319,39,"['2013', 'w08']",2013,201308,2013-02-23,2,21.4290189743042,"['TEMPERATURE', 'feb', '13']",178.486541748047,"['PRECIPITATION', 'feb', '13']"
320,50,"['2013', 'w09']",2013,201309,2013-03-02,3,22.172872543335,"['TEMPERATURE', 'mar', '13']",158.601638793945,"['PRECIPITATION', 'mar', '13']"
321,43,"['2013', 'w10']",2013,201310,2013-03-09,3,22.172872543335,"['TEMPERATURE', 'mar', '13']",158.601638793945,"['PRECIPITATION', 'mar', '13']"
322,46,"['2013', 'w11']",2013,201311,2013-03-16,3,22.172872543335,"['TEMPERATURE', 'mar', '13']",158.601638793945,"['PRECIPITATION', 'mar', '13']"
323,52,"['2013', 'w12']",2013,201312,2013-03-23,3,22.172872543335,"['TEMPERATURE', 'mar', '13']",158.601638793945,"['PRECIPITATION', 'mar', '13']"
324,38,"['2013', 'w13']",2013,201313,2013-03-30,3,22.172872543335,"['TEMPERATURE', 'mar', '13']",158.601638793945,"['PRECIPITATION', 'mar', '13']"
325,58,"['2013', 'w14']",2013,201314,2013-04-06,4,22.022708892822298,"['TEMPERATURE', 'apr', '13']",183.155517578125,"['PRECIPITATION', 'apr', '13']"
326,59,"['2013', 'w15']",2013,201315,2013-04-13,4,22.022708892822298,"['TEMPERATURE', 'apr', '13']",183.155517578125,"['PRECIPITATION', 'apr', '13']"
327,53,"['2013', 'w16']",2013,201316,2013-04-20,4,22.022708892822298,"['TEMPERATURE', 'apr', '13']",183.155517578125,"['PRECIPITATION', 'apr', '13']"
328,48,"['2013', 'w17']",2013,201317,2013-04-27,4,22.022708892822298,"['TEMPERATURE', 'apr', '13']",183.155517578125,"['PRECIPITATION', 'apr', '13']"
329,45,"['2013', 'w18']",2013,201318,2013-05-04,5,21.401948928833,"['TEMPERATURE', 'may', '13']",355.801361083984,"['PRECIPITATION', 'may', '13']"
330,41,"['2013', 'w19']",2013,201319,2013-05-11,5,21.401948928833,"['TEMPERATURE', 'may', '13']",355.801361083984,"['PRECIPITATION', 'may', '13']"
331,62,"['2013', 'w20']",2013,201320,2013-05-18,5,21.401948928833,"['TEMPERATURE', 'may', '13']",355.801361083984,"['PRECIPITATION', 'may', '13']"
332,46,"['2013', 'w21']",2013,201321,2013-05-25,5,21.401948928833,"['TEMPERATURE', 'may', '13']",355.801361083984,"['PRECIPITATION', 'may', '13']"
333,60,"['2013', 'w22']",2013,201322,2013-06-01,6,21.775293350219695,"['TEMPERATURE', 'jun', '13']",179.532989501953,"['PRECIPITATION', 'jun', '13']"
334,61,"['2013', 'w23']",2013,201323,2013-06-08,6,21.775293350219695,"['TEMPERATURE', 'jun', '13']",179.532989501953,"['PRECIPITATION', 'jun', '13']"
335,66,"['2013', 'w24']",2013,201324,2013-06-15,6,21.775293350219695,"['TEMPERATURE', 'jun', '13']",179.532989501953,"['PRECIPITATION', 'jun', '13']"
336,68,"['2013', 'w25']",2013,201325,2013-06-22,6,21.775293350219695,"['TEMPERATURE', 'jun', '13']",179.532989501953,"['PRECIPITATION', 'jun', '13']"
337,46,"['2013', 'w26']",2013,201326,2013-06-29,6,21.775293350219695,"['TEMPERATURE', 'jun', '13']",179.532989501953,"['PRECIPITATION', 'jun', '13']"
338,51,"['2013', 'w27']",2013,201327,2013-07-06,7,21.983678817749,"['TEMPERATURE', 'jul', '13']",78.5418167114258,"['PRECIPITATION', 'jul', '13']"
339,63,"['2013', 'w28']",2013,201328,2013-07-13,7,21.983678817749,"['TEMPERATURE', 'jul', '13']",78.5418167114258,"['PRECIPITATION', 'jul', '13']"
340,45,"['2013', 'w29']",2013,201329,2013-07-20,7,21.983678817749,"['TEMPERATURE', 'jul', '13']",78.5418167114258,"['PRECIPITATION', 'jul', '13']"
341,46,"['2013', 'w30']",2013,201330,2013-07-27,7,21.983678817749,"['TEMPERATURE', 'jul', '13']",78.5418167114258,"['PRECIPITATION', 'jul', '13']"
342,30,"['2013', 'w31']",2013,201331,2013-08-03,8,21.6003341674805,"['TEMPERATURE', 'aug', '13']",294.576141357422,"['PRECIPITATION', 'aug', '13']"
343,41,"['2013', 'w32']",2013,201332,2013-08-10,8,21.6003341674805,"['TEMPERATURE', 'aug', '13']",294.576141357422,"['PRECIPITATION', 'aug', '13']"
344,44,"['2013', 'w33']",2013,201333,2013-08-17,8,21.6003341674805,"['TEMPERATURE', 'aug', '13']",294.576141357422,"['PRECIPITATION', 'aug', '13']"
345,54,"['2013', 'w34']",2013,201334,2013-08-24,8,21.6003341674805,"['TEMPERATURE', 'aug', '13']",294.576141357422,"['PRECIPITATION', 'aug', '13']"
346,36,"['2013', 'w35']",2013,201335,2013-08-31,8,21.6003341674805,"['TEMPERATURE', 'aug', '13']",294.576141357422,"['PRECIPITATION', 'aug', '13']"
347,40,"['2013', 'w36']",2013,201336,2013-09-07,9,21.3465943336487,"['TEMPERATURE', 'sep', '13']",216.358505249023,"['PRECIPITATION', 'sep', '13']"
348,34,"['2013', 'w37']",2013,201337,2013-09-14,9,21.3465943336487,"['TEMPERATURE', 'sep', '13']",216.358505249023,"['PRECIPITATION', 'sep', '13']"
349,39,"['2013', 'w38']",2013,201338,2013-09-21,9,21.3465943336487,"['TEMPERATURE', 'sep', '13']",216.358505249023,"['PRECIPITATION', 'sep', '13']"
350,41,"['2013', 'w39']",2013,201339,2013-09-28,9,21.3465943336487,"['TEMPERATURE', 'sep', '13']",216.358505249023,"['PRECIPITATION', 'sep', '13']"
351,43,"['2013', 'w40']",2013,201340,2013-10-05,10,21.063607692718502,"['TEMPERATURE', 'oct', '13']",264.086547851562,"['PRECIPITATION', 'oct', '13']"
352,42,"['2013', 'w41']",2013,201341,2013-10-12,10,21.063607692718502,"['TEMPERATURE', 'oct', '13']",264.086547851562,"['PRECIPITATION', 'oct', '13']"
353,48,"['2013', 'w42']",2013,201342,2013-10-19,10,21.063607692718502,"['TEMPERATURE', 'oct', '13']",264.086547851562,"['PRECIPITATION', 'oct', '13']"
354,48,"['2013', 'w43']",2013,201343,2013-10-26,10,21.063607692718502,"['TEMPERATURE', 'oct', '13']",264.086547851562,"['PRECIPITATION', 'oct', '13']"
355,40,"['2013', 'w44']",2013,201344,2013-11-02,11,20.767346382141106,"['TEMPERATURE', 'nov', '13']",274.007232666016,"['PRECIPITATION', 'nov', '13']"
356,48,"['2013', 'w45']",2013,201345,2013-11-09,11,20.767346382141106,"['TEMPERATURE', 'nov', '13']",274.007232666016,"['PRECIPITATION', 'nov', '13']"
357,37,"['2013', 'w46']",2013,201346,2013-11-16,11,20.767346382141106,"['TEMPERATURE', 'nov', '13']",274.007232666016,"['PRECIPITATION', 'nov', '13']"
358,46,"['2013', 'w47']",2013,201347,2013-11-23,11,20.767346382141106,"['TEMPERATURE', 'nov', '13']",274.007232666016,"['PRECIPITATION', 'nov', '13']"
359,41,"['2013', 'w48']",2013,201348,2013-11-30,11,20.767346382141106,"['TEMPERATURE', 'nov', '13']",274.007232666016,"['PRECIPITATION', 'nov', '13']"
360,38,"['2013', 'w49']",2013,201349,2013-12-07,12,20.901544570922894,"['TEMPERATURE', 'dec', '13']",182.51257324218798,"['PRECIPITATION', 'dec', '13']"
361,48,"['2013', 'w50']",2013,201350,2013-12-14,12,20.901544570922894,"['TEMPERATURE', 'dec', '13']",182.51257324218798,"['PRECIPITATION', 'dec', '13']"
362,38,"['2013', 'w51']",2013,201351,2013-12-21,12,20.901544570922894,"['TEMPERATURE', 'dec', '13']",182.51257324218798,"['PRECIPITATION', 'dec', '13']"
363,23,"['2013', 'w52']",2013,201352,2013-12-28,12,20.901544570922894,"['TEMPERATURE', 'dec', '13']",182.51257324218798,"['PRECIPITATION', 'dec', '13']"
364,49,"['2014', 'w01']",2014,201401,2014-01-04,1,21.478293895721396,"['TEMPERATURE', 'jan', '14']",98.91336059570308,"['PRECIPITATION', 'jan', '14']"
365,57,"['2014', 'w02']",2014,201402,2014-01-11,1,21.478293895721396,"['TEMPERATURE', 'jan', '14']",98.91336059570308,"['PRECIPITATION', 'jan', '14']"
366,61,"['2014', 'w03']",2014,201403,2014-01-18,1,21.478293895721396,"['TEMPERATURE', 'jan', '14']",98.91336059570308,"['PRECIPITATION', 'jan', '14']"
367,59,"['2014', 'w04']",2014,201404,2014-01-25,1,21.478293895721396,"['TEMPERATURE', 'jan', '14']",98.91336059570308,"['PRECIPITATION', 'jan', '14']"
368,39,"['2014', 'w05']",2014,201405,2014-02-01,2,21.511484146118196,"['TEMPERATURE', 'feb', '14']",123.72072601318399,"['PRECIPITATION', 'feb', '14']"
369,38,"['2014', 'w06']",2014,201406,2014-02-08,2,21.511484146118196,"['TEMPERATURE', 'feb', '14']",123.72072601318399,"['PRECIPITATION', 'feb', '14']"
370,40,"['2014', 'w07']",2014,201407,2014-02-15,2,21.511484146118196,"['TEMPERATURE', 'feb', '14']",123.72072601318399,"['PRECIPITATION', 'feb', '14']"
371,33,"['2014', 'w08']",2014,201408,2014-02-22,2,21.511484146118196,"['TEMPERATURE', 'feb', '14']",123.72072601318399,"['PRECIPITATION', 'feb', '14']"
372,30,"['2014', 'w09']",2014,201409,2014-03-01,3,21.9053373336792,"['TEMPERATURE', 'mar', '14']",172.762939453125,"['PRECIPITATION', 'mar', '14']"
373,25,"['2014', 'w10']",2014,201410,2014-03-08,3,21.9053373336792,"['TEMPERATURE', 'mar', '14']",172.762939453125,"['PRECIPITATION', 'mar', '14']"
374,37,"['2014', 'w11']",2014,201411,2014-03-15,3,21.9053373336792,"['TEMPERATURE', 'mar', '14']",172.762939453125,"['PRECIPITATION', 'mar', '14']"
375,32,"['2014', 'w12']",2014,201412,2014-03-22,3,21.9053373336792,"['TEMPERATURE', 'mar', '14']",172.762939453125,"['PRECIPITATION', 'mar', '14']"
376,29,"['2014', 'w13']",2014,201413,2014-03-29,3,21.9053373336792,"['TEMPERATURE', 'mar', '14']",172.762939453125,"['PRECIPITATION', 'mar', '14']"
377,34,"['2014', 'w14']",2014,201414,2014-04-05,4,22.090331077575694,"['TEMPERATURE', 'apr', '14']",232.784515380859,"['PRECIPITATION', 'apr', '14']"
378,32,"['2014', 'w15']",2014,201415,2014-04-12,4,22.090331077575694,"['TEMPERATURE', 'apr', '14']",232.784515380859,"['PRECIPITATION', 'apr', '14']"
379,27,"['2014', 'w16']",2014,201416,2014-04-19,4,22.090331077575694,"['TEMPERATURE', 'apr', '14']",232.784515380859,"['PRECIPITATION', 'apr', '14']"
380,43,"['2014', 'w17']",2014,201417,2014-04-26,4,22.090331077575694,"['TEMPERATURE', 'apr', '14']",232.784515380859,"['PRECIPITATION', 'apr', '14']"
381,44,"['2014', 'w18']",2014,201418,2014-05-03,5,21.4379730224609,"['TEMPERATURE', 'may', '14']",265.826416015625,"['PRECIPITATION', 'may', '14']"
382,35,"['2014', 'w19']",2014,201419,2014-05-10,5,21.4379730224609,"['TEMPERATURE', 'may', '14']",265.826416015625,"['PRECIPITATION', 'may', '14']"
383,29,"['2014', 'w20']",2014,201420,2014-05-17,5,21.4379730224609,"['TEMPERATURE', 'may', '14']",265.826416015625,"['PRECIPITATION', 'may', '14']"
384,29,"['2014', 'w21']",2014,201421,2014-05-24,5,21.4379730224609,"['TEMPERATURE', 'may', '14']",265.826416015625,"['PRECIPITATION', 'may', '14']"
385,28,"['2014', 'w22']",2014,201422,2014-05-31,5,21.4379730224609,"['TEMPERATURE', 'may', '14']",265.826416015625,"['PRECIPITATION', 'may', '14']"
386,45,"['2014', 'w23']",2014,201423,2014-06-07,6,22.060449600219695,"['TEMPERATURE', 'jun', '14']",168.794586181641,"['PRECIPITATION', 'jun', '14']"
387,44,"['2014', 'w24']",2014,201424,2014-06-14,6,22.060449600219695,"['TEMPERATURE', 'jun', '14']",168.794586181641,"['PRECIPITATION', 'jun', '14']"
388,31,"['2014', 'w25']",2014,201425,2014-06-21,6,22.060449600219695,"['TEMPERATURE', 'jun', '14']",168.794586181641,"['PRECIPITATION', 'jun', '14']"
389,44,"['2014', 'w26']",2014,201426,2014-06-28,6,22.060449600219695,"['TEMPERATURE', 'jun', '14']",168.794586181641,"['PRECIPITATION', 'jun', '14']"
390,77,"['2014', 'w27']",2014,201427,2014-07-05,7,22.637585639953603,"['TEMPERATURE', 'jul', '14']",92.5449447631836,"['PRECIPITATION', 'jul', '14']"
391,56,"['2014', 'w28']",2014,201428,2014-07-12,7,22.637585639953603,"['TEMPERATURE', 'jul', '14']",92.5449447631836,"['PRECIPITATION', 'jul', '14']"
392,69,"['2014', 'w29']",2014,201429,2014-07-19,7,22.637585639953603,"['TEMPERATURE', 'jul', '14']",92.5449447631836,"['PRECIPITATION', 'jul', '14']"
393,76,"['2014', 'w30']",2014,201430,2014-07-26,7,22.637585639953603,"['TEMPERATURE', 'jul', '14']",92.5449447631836,"['PRECIPITATION', 'jul', '14']"
394,112,"['2014', 'w31']",2014,201431,2014-08-02,8,22.0667409896851,"['TEMPERATURE', 'aug', '14']",175.208908081055,"['PRECIPITATION', 'aug', '14']"
395,97,"['2014', 'w32']",2014,201432,2014-08-09,8,22.0667409896851,"['TEMPERATURE', 'aug', '14']",175.208908081055,"['PRECIPITATION', 'aug', '14']"
396,98,"['2014', 'w33']",2014,201433,2014-08-16,8,22.0667409896851,"['TEMPERATURE', 'aug', '14']",175.208908081055,"['PRECIPITATION', 'aug', '14']"
397,82,"['2014', 'w34']",2014,201434,2014-08-23,8,22.0667409896851,"['TEMPERATURE', 'aug', '14']",175.208908081055,"['PRECIPITATION', 'aug', '14']"
398,88,"['2014', 'w35']",2014,201435,2014-08-30,8,22.0667409896851,"['TEMPERATURE', 'aug', '14']",175.208908081055,"['PRECIPITATION', 'aug', '14']"
399,126,"['2014', 'w36']",2014,201436,2014-09-06,9,21.629320144653306,"['TEMPERATURE', 'sep', '14']",226.819976806641,"['PRECIPITATION', 'sep', '14']"
400,123,"['2014', 'w37']",2014,201437,2014-09-13,9,21.629320144653306,"['TEMPERATURE', 'sep', '14']",226.819976806641,"['PRECIPITATION', 'sep', '14']"
401,117,"['2014', 'w38']",2014,201438,2014-09-20,9,21.629320144653306,"['TEMPERATURE', 'sep', '14']",226.819976806641,"['PRECIPITATION', 'sep', '14']"
