,cases_medellin,DATA,YEAR,YearWeek,LastDayWeek,MONTH,temperature,percipitation_medellin,percipitation_medellin_rural,percipitation_medellin_urbano
31,0,"['2007', 'w32']",2007,200732,2007-08-11,8,19.777285714285718,41.78018771239045,38.28887211573873,43.53356156917887
32,0,"['2007', 'w33']",2007,200733,2007-08-18,8,22.903642857142852,62.22066653241707,65.31564253217356,60.90926313236219
33,0,"['2007', 'w34']",2007,200734,2007-08-25,8,24.17685714285714,59.73592955035947,54.86187051828358,62.15760718977779
34,0,"['2007', 'w35']",2007,200735,2007-09-01,9,23.745,60.16177175862835,59.92796616991937,60.23216234587748
35,0,"['2007', 'w36']",2007,200736,2007-09-08,9,24.549142857142854,48.41778706434928,51.67650244293581,46.92157660318076
36,0,"['2007', 'w37']",2007,200737,2007-09-15,9,25.44592857142857,31.87612753116248,29.04218057457376,33.06145549498567
37,0,"['2007', 'w38']",2007,200738,2007-09-22,9,23.73728571428572,52.29265679698614,54.00426211840864,51.33235973327532
38,0,"['2007', 'w39']",2007,200739,2007-09-29,9,26.829785714285716,56.71586657639779,57.51743927140167,56.09745982261972
39,0,"['2007', 'w40']",2007,200740,2007-10-06,10,26.020142857142854,68.0599532327694,66.40063221696495,68.8873313142619
40,0,"['2007', 'w41']",2007,200741,2007-10-13,10,24.926642857142852,80.66728779174673,87.97647403081258,77.30916129755317
41,0,"['2007', 'w42']",2007,200742,2007-10-20,10,23.488357142857147,72.83487498120124,74.27516072591148,71.93088017997391
42,0,"['2007', 'w43']",2007,200743,2007-10-27,10,23.664642857142855,74.77936598129537,75.5694125433475,74.29436192250033
43,0,"['2007', 'w44']",2007,200744,2007-11-03,11,22.04192857142857,72.73946717850258,74.51429580743762,71.92889823016772
44,0,"['2007', 'w45']",2007,200745,2007-11-10,11,24.12,38.8315362272124,38.08000052309266,39.12856211662293
45,0,"['2007', 'w46']",2007,200746,2007-11-17,11,25.03242857142857,27.25554856467834,26.5848411311274,27.63048353217064
46,0,"['2007', 'w47']",2007,200747,2007-11-24,11,22.489857142857147,35.32727386931867,34.73351653601237,35.46798970589944
47,0,"['2007', 'w48']",2007,200748,2007-12-01,12,23.627142857142854,24.98810436427405,24.47495341669534,25.25470300355089
48,0,"['2007', 'w49']",2007,200749,2007-12-08,12,23.04642857142857,0.2022432994782284,0.1464389211313736,0.2128548578384819
49,0,"['2007', 'w50']",2007,200750,2007-12-15,12,24.104357142857147,14.89534423235317,4.151300203627435,20.837123601371
50,0,"['2007', 'w51']",2007,200751,2007-12-22,12,23.99292857142857,21.87665434208989,15.62783753307545,24.81004746507067
51,1,"['2007', 'w52']",2007,200752,2007-12-29,12,21.172,98.4820366225059,116.8667684527411,89.25295740092565
52,26,"['2008', 'w01']",2008,200801,2008-01-05,1,21.26821428571429,0.0,0.0,0.0
53,24,"['2008', 'w02']",2008,200802,2008-01-12,1,22.460785714285716,73.89478720567381,72.85822238231052,74.20925942779682
54,21,"['2008', 'w03']",2008,200803,2008-01-19,1,20.494214285714285,2.469825642363451,1.449563728092949,2.899328892821566
55,18,"['2008', 'w04']",2008,200804,2008-01-26,1,22.619357142857147,17.19323386328173,19.18827889599086,16.41366368346258
56,15,"['2008', 'w05']",2008,200805,2008-02-02,2,23.660999999999998,0.488247834875549,0.7237942398458287,0.3558890681747996
57,17,"['2008', 'w06']",2008,200806,2008-02-09,2,23.7355,0.0,0.0,0.0
58,17,"['2008', 'w07']",2008,200807,2008-02-16,2,23.406,43.46975145246586,42.33535827553791,43.95340909520421
59,18,"['2008', 'w08']",2008,200808,2008-02-23,2,24.391142857142853,92.08456892268386,100.2522079375631,88.49383506884269
60,22,"['2008', 'w09']",2008,200809,2008-03-01,3,23.450857142857146,23.36436975356226,21.33071378809242,24.28626124312025
61,25,"['2008', 'w10']",2008,200810,2008-03-08,3,23.530857142857148,71.34869518840306,76.21082212890403,68.93095459784936
62,16,"['2008', 'w11']",2008,200811,2008-03-15,3,21.919928571428574,44.56390051757393,47.17343161347983,43.29850323703311
63,15,"['2008', 'w12']",2008,200812,2008-03-22,3,24.456999999999997,18.20265459999282,18.6997431345032,18.0066338089628
