,State,Municipality,PRECIPITATION_dec_15,PRECIPITATION_nov_15,PRECIPITATION_oct_15,PRECIPITATION_sep_15,PRECIPITATION_aug_15,PRECIPITATION_jul_15,PRECIPITATION_jun_15,PRECIPITATION_may_15,PRECIPITATION_apr_15,PRECIPITATION_mar_15,PRECIPITATION_feb_15,PRECIPITATION_jan_15,PRECIPITATION_dec_16,PRECIPITATION_nov_16,PRECIPITATION_oct_16,PRECIPITATION_sep_16,PRECIPITATION_aug_16,PRECIPITATION_jul_16,PRECIPITATION_jun_16,PRECIPITATION_may_16,PRECIPITATION_apr_16,PRECIPITATION_mar_16,PRECIPITATION_feb_16,PRECIPITATION_jan_16,PRECIPITATION_dec_17,PRECIPITATION_nov_17,PRECIPITATION_oct_17,PRECIPITATION_sep_17,PRECIPITATION_aug_17,PRECIPITATION_jul_17,PRECIPITATION_jun_17,PRECIPITATION_may_17,PRECIPITATION_apr_17,PRECIPITATION_mar_17,PRECIPITATION_feb_17,PRECIPITATION_jan_17,PRECIPITATION_dec_18,PRECIPITATION_nov_18,PRECIPITATION_oct_18,PRECIPITATION_sep_18,PRECIPITATION_aug_18,PRECIPITATION_jul_18,PRECIPITATION_jun_18,PRECIPITATION_may_18,PRECIPITATION_apr_18,PRECIPITATION_mar_18,PRECIPITATION_feb_18,PRECIPITATION_jan_18,COD_DPTO,NOM_DPTO,Municipality code,NOM_MPIO,TIPO,LATITUD,LONGITUD,TEMPERATURE_dec_15,TEMPERATURE_nov_15,TEMPERATURE_oct_15,TEMPERATURE_sep_15,TEMPERATURE_aug_15,TEMPERATURE_jul_15,TEMPERATURE_jun_15,TEMPERATURE_may_15,TEMPERATURE_apr_15,TEMPERATURE_mar_15,TEMPERATURE_feb_15,TEMPERATURE_jan_15,TEMPERATURE_dec_16,TEMPERATURE_nov_16,TEMPERATURE_oct_16,TEMPERATURE_sep_16,TEMPERATURE_aug_16,TEMPERATURE_jul_16,TEMPERATURE_jun_16,TEMPERATURE_may_16,TEMPERATURE_apr_16,TEMPERATURE_mar_16,TEMPERATURE_feb_16,TEMPERATURE_jan_16,TEMPERATURE_dec_17,TEMPERATURE_nov_17,TEMPERATURE_oct_17,TEMPERATURE_sep_17,TEMPERATURE_aug_17,TEMPERATURE_jul_17,TEMPERATURE_jun_17,TEMPERATURE_may_17,TEMPERATURE_apr_17,TEMPERATURE_mar_17,TEMPERATURE_feb_17,TEMPERATURE_jan_17,TEMPERATURE_dec_18,TEMPERATURE_nov_18,TEMPERATURE_oct_18,TEMPERATURE_sep_18,TEMPERATURE_aug_18,TEMPERATURE_jul_18,TEMPERATURE_jun_18,TEMPERATURE_may_18,TEMPERATURE_apr_18,TEMPERATURE_mar_18,TEMPERATURE_feb_18,TEMPERATURE_jan_18,Statecode,Population2007,Population2008,Population2009,Population2010,Population2011,Population2012,Population2013,Population2014,Population2015,Population2016,Population2017,Population2018,Population2019,Cases2007,Cases2008,Cases2009,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019,Age0-4(%),Age5-14(%),Age15-29(%),Age>30(%),AfrocolombianPopulation(%),IndianPopulation(%),PeoplewithDisabilities(%),Peoplewhocannotreadorwrite(%),Secondary/HigherEducation(%),Employedpopulation(%),Unemployedpopulation(%),Peopledoinghousework(%),Retiredpeople(%),Men(%),Women(%),Householdswithoutwateraccess(%),Householdswithoutinternetaccess(%),Buildingstratification1(%),Buildingstratification2(%),Buildingstratification3(%),Buildingstratification4(%),Buildingstratification5(%),Buildingstratification6(%),NumberofhospitalsperKm2,NumberofhousesperKm2,2007/w01,2007/w02,2007/w03,2007/w04,2007/w05,2007/w06,2007/w07,2007/w08,2007/w09,2007/w10,2007/w11,2007/w12,2007/w13,2007/w14,2007/w15,2007/w16,2007/w17,2007/w18,2007/w19,2007/w20,2007/w21,2007/w22,2007/w23,2007/w24,2007/w25,2007/w26,2007/w27,2007/w28,2007/w29,2007/w30,2007/w31,2007/w32,2007/w33,2007/w34,2007/w35,2007/w36,2007/w37,2007/w38,2007/w39,2007/w40,2007/w41,2007/w42,2007/w43,2007/w44,2007/w45,2007/w46,2007/w47,2007/w48,2007/w49,2007/w50,2007/w51,2007/w52,2008/w01,2008/w02,2008/w03,2008/w04,2008/w05,2008/w06,2008/w07,2008/w08,2008/w09,2008/w10,2008/w11,2008/w12,2008/w13,2008/w14,2008/w15,2008/w16,2008/w17,2008/w18,2008/w19,2008/w20,2008/w21,2008/w22,2008/w23,2008/w24,2008/w25,2008/w26,2008/w27,2008/w28,2008/w29,2008/w30,2008/w31,2008/w32,2008/w33,2008/w34,2008/w35,2008/w36,2008/w37,2008/w38,2008/w39,2008/w40,2008/w41,2008/w42,2008/w43,2008/w44,2008/w45,2008/w46,2008/w47,2008/w48,2008/w49,2008/w50,2008/w51,2008/w52,2009/w01,2009/w02,2009/w03,2009/w04,2009/w05,2009/w06,2009/w07,2009/w08,2009/w09,2009/w10,2009/w11,2009/w12,2009/w13,2009/w14,2009/w15,2009/w16,2009/w17,2009/w18,2009/w19,2009/w20,2009/w21,2009/w22,2009/w23,2009/w24,2009/w25,2009/w26,2009/w27,2009/w28,2009/w29,2009/w30,2009/w31,2009/w32,2009/w33,2009/w34,2009/w35,2009/w36,2009/w37,2009/w38,2009/w39,2009/w40,2009/w41,2009/w42,2009/w43,2009/w44,2009/w45,2009/w46,2009/w47,2009/w48,2009/w49,2009/w50,2009/w51,2009/w52,2010/w01,2010/w02,2010/w03,2010/w04,2010/w05,2010/w06,2010/w07,2010/w08,2010/w09,2010/w10,2010/w11,2010/w12,2010/w13,2010/w14,2010/w15,2010/w16,2010/w17,2010/w18,2010/w19,2010/w20,2010/w21,2010/w22,2010/w23,2010/w24,2010/w25,2010/w26,2010/w27,2010/w28,2010/w29,2010/w30,2010/w31,2010/w32,2010/w33,2010/w34,2010/w35,2010/w36,2010/w37,2010/w38,2010/w39,2010/w40,2010/w41,2010/w42,2010/w43,2010/w44,2010/w45,2010/w46,2010/w47,2010/w48,2010/w49,2010/w50,2010/w51,2010/w52,2011/w01,2011/w02,2011/w03,2011/w04,2011/w05,2011/w06,2011/w07,2011/w08,2011/w09,2011/w10,2011/w11,2011/w12,2011/w13,2011/w14,2011/w15,2011/w16,2011/w17,2011/w18,2011/w19,2011/w20,2011/w21,2011/w22,2011/w23,2011/w24,2011/w25,2011/w26,2011/w27,2011/w28,2011/w29,2011/w30,2011/w31,2011/w32,2011/w33,2011/w34,2011/w35,2011/w36,2011/w37,2011/w38,2011/w39,2011/w40,2011/w41,2011/w42,2011/w43,2011/w44,2011/w45,2011/w46,2011/w47,2011/w48,2011/w49,2011/w50,2011/w51,2011/w52,2012/w01,2012/w02,2012/w03,2012/w04,2012/w05,2012/w06,2012/w07,2012/w08,2012/w09,2012/w10,2012/w11,2012/w12,2012/w13,2012/w14,2012/w15,2012/w16,2012/w17,2012/w18,2012/w19,2012/w20,2012/w21,2012/w22,2012/w23,2012/w24,2012/w25,2012/w26,2012/w27,2012/w28,2012/w29,2012/w30,2012/w31,2012/w32,2012/w33,2012/w34,2012/w35,2012/w36,2012/w37,2012/w38,2012/w39,2012/w40,2012/w41,2012/w42,2012/w43,2012/w44,2012/w45,2012/w46,2012/w47,2012/w48,2012/w49,2012/w50,2012/w51,2012/w52,2013/w01,2013/w02,2013/w03,2013/w04,2013/w05,2013/w06,2013/w07,2013/w08,2013/w09,2013/w10,2013/w11,2013/w12,2013/w13,2013/w14,2013/w15,2013/w16,2013/w17,2013/w18,2013/w19,2013/w20,2013/w21,2013/w22,2013/w23,2013/w24,2013/w25,2013/w26,2013/w27,2013/w28,2013/w29,2013/w30,2013/w31,2013/w32,2013/w33,2013/w34,2013/w35,2013/w36,2013/w37,2013/w38,2013/w39,2013/w40,2013/w41,2013/w42,2013/w43,2013/w44,2013/w45,2013/w46,2013/w47,2013/w48,2013/w49,2013/w50,2013/w51,2013/w52,2014/w01,2014/w02,2014/w03,2014/w04,2014/w05,2014/w06,2014/w07,2014/w08,2014/w09,2014/w10,2014/w11,2014/w12,2014/w13,2014/w14,2014/w15,2014/w16,2014/w17,2014/w18,2014/w19,2014/w20,2014/w21,2014/w22,2014/w23,2014/w24,2014/w25,2014/w26,2014/w27,2014/w28,2014/w29,2014/w30,2014/w31,2014/w32,2014/w33,2014/w34,2014/w35,2014/w36,2014/w37,2014/w38,2014/w39,2014/w40,2014/w41,2014/w42,2014/w43,2014/w44,2014/w45,2014/w46,2014/w47,2014/w48,2014/w49,2014/w50,2014/w51,2014/w52,2015/w01,2015/w02,2015/w03,2015/w04,2015/w05,2015/w06,2015/w07,2015/w08,2015/w09,2015/w10,2015/w11,2015/w12,2015/w13,2015/w14,2015/w15,2015/w16,2015/w17,2015/w18,2015/w19,2015/w20,2015/w21,2015/w22,2015/w23,2015/w24,2015/w25,2015/w26,2015/w27,2015/w28,2015/w29,2015/w30,2015/w31,2015/w32,2015/w33,2015/w34,2015/w35,2015/w36,2015/w37,2015/w38,2015/w39,2015/w40,2015/w41,2015/w42,2015/w43,2015/w44,2015/w45,2015/w46,2015/w47,2015/w48,2015/w49,2015/w50,2015/w51,2015/w52,2016/w01,2016/w02,2016/w03,2016/w04,2016/w05,2016/w06,2016/w07,2016/w08,2016/w09,2016/w10,2016/w11,2016/w12,2016/w13,2016/w14,2016/w15,2016/w16,2016/w17,2016/w18,2016/w19,2016/w20,2016/w21,2016/w22,2016/w23,2016/w24,2016/w25,2016/w26,2016/w27,2016/w28,2016/w29,2016/w30,2016/w31,2016/w32,2016/w33,2016/w34,2016/w35,2016/w36,2016/w37,2016/w38,2016/w39,2016/w40,2016/w41,2016/w42,2016/w43,2016/w44,2016/w45,2016/w46,2016/w47,2016/w48,2016/w49,2016/w50,2016/w51,2016/w52,2017/w01,2017/w02,2017/w03,2017/w04,2017/w05,2017/w06,2017/w07,2017/w08,2017/w09,2017/w10,2017/w11,2017/w12,2017/w13,2017/w14,2017/w15,2017/w16,2017/w17,2017/w18,2017/w19,2017/w20,2017/w21,2017/w22,2017/w23,2017/w24,2017/w25,2017/w26,2017/w27,2017/w28,2017/w29,2017/w30,2017/w31,2017/w32,2017/w33,2017/w34,2017/w35,2017/w36,2017/w37,2017/w38,2017/w39,2017/w40,2017/w41,2017/w42,2017/w43,2017/w44,2017/w45,2017/w46,2017/w47,2017/w48,2017/w49,2017/w50,2017/w51,2017/w52,2018/w01,2018/w02,2018/w03,2018/w04,2018/w05,2018/w06,2018/w07,2018/w08,2018/w09,2018/w10,2018/w11,2018/w12,2018/w13,2018/w14,2018/w15,2018/w16,2018/w17,2018/w18,2018/w19,2018/w20,2018/w21,2018/w22,2018/w23,2018/w24,2018/w25,2018/w26,2018/w27,2018/w28,2018/w29,2018/w30,2018/w31,2018/w32,2018/w33,2018/w34,2018/w35,2018/w36,2018/w37,2018/w38,2018/w39,2018/w40,2018/w41,2018/w42,2018/w43,2018/w44,2018/w45,2018/w46,2018/w47,2018/w48,2018/w49,2018/w50,2018/w51,2018/w52,2019/w01,2019/w02,2019/w03,2019/w04,2019/w05,2019/w06,2019/w07,2019/w08,2019/w09,2019/w10,2019/w11,2019/w12,2019/w13,2019/w14,2019/w15,2019/w16,2019/w17,2019/w18,2019/w19,2019/w20,2019/w21,2019/w22,2019/w23,2019/w24,2019/w25,2019/w26,2019/w27,2019/w28,2019/w29,2019/w30,2019/w31,2019/w32,2019/w33,2019/w34,2019/w35,2019/w36,2019/w37,2019/w38,2019/w39,2019/w40,2019/w41,2019/w42,2019/w43,2019/w44,2019/w45,2019/w46,2019/w47,2019/w48,2019/w49,2019/w50,2019/w51,2019/w52
0,antioquia,alejandria,50.1437835693359,199.683242797852,217.79895019531202,181.15989685058602,217.232223510742,174.34777832031202,127.110664367676,168.719253540039,204.777923583984,194.835266113281,114.009727478027,115.672485351562,138.651657104492,145.72335815429702,266.072052001953,267.838226318359,298.988616943359,193.332321166992,115.304100036621,231.279205322266,273.01263427734403,123.61213684081999,56.408119201660206,74.90191650390621,137.453506469727,252.829452514648,321.093597412109,244.643142700195,395.903472900391,115.703643798828,181.151321411133,199.921234130859,238.820831298828,105.653427124023,136.565780639648,107.29156494140601,61.464046478271506,277.470184326172,353.70138549804705,302.4130859375,256.421905517578,195.61901855468798,225.225448608398,436.87814331054705,292.958587646484,147.506774902344,86.4498138427734,140.216995239258,5.0,ANTIOQUIA,5021,ALEJANDRIA,Municipio,6.365534125,-75.09059702,21.7472114562988,21.0159330368042,21.4319486618042,22.043798446655302,22.430833816528303,22.1493358612061,21.8689041137695,21.926901817321802,21.787118911743196,21.5134296417236,21.678701400756804,21.2152137756348,20.6782884597778,20.6043872833252,21.264327049255396,21.6157598495483,22.346545219421397,21.9243354797363,22.1056232452393,22.221606254577605,22.3840799331665,21.706050872802702,22.390246391296397,22.0358734130859,20.4801979064941,20.707425594329802,20.9362888336182,21.7229642868042,20.969809055328398,21.8419580459595,21.3421678543091,21.5740365982056,21.796406745910602,20.9895582199097,20.9669828414917,20.418251991271998,20.5741214752197,20.6878938674927,20.725872039794897,21.2303419113159,21.4258861541748,21.6523742675781,21.3774108886719,21.0257720947266,20.985990524292,21.4895582199097,20.862208366394,20.6067066192627,5,3935,4020,4096,4171,4244,4337,4419,4467,4511,4543,4570,4657,4669,0,0,0,5,0,0,1,0,0,5,0,0,0,6.59,15.73,21.91,55.77,0.31,0.0,8.1,8.75,38.79,37.07,1.25,25.89,0.86,49.8,50.2,17.06,54.61,17.9879,38.5721,4.8215,0.1854,0.0464,0.0464,0.006623,9.092715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,antioquia,amaga,52.162559509277294,188.470245361328,184.29377746582,162.664733886719,158.861633300781,131.329544067383,75.2496871948242,174.564849853516,186.747024536133,160.97399902343798,91.10839080810551,94.2135467529297,158.177810668945,129.37532043457,219.26856994628898,251.061080932617,213.12902832031202,155.130294799805,107.121597290039,239.185791015625,241.846618652344,112.63707733154301,46.1200485229492,64.5022354125977,165.416397094727,253.455612182617,281.28204345703097,222.163391113281,293.564239501953,94.7378997802734,174.25280761718798,194.84690856933602,211.55920410156202,100.372108459473,112.54895782470699,85.9483489990234,68.9238128662109,282.53857421875,259.078125,274.654327392578,182.19206237793,162.01516723632798,195.391815185547,421.436859130859,256.69512939453097,117.747261047363,91.3154754638672,123.73675537109399,5.0,ANTIOQUIA,5030,AMAGA,Municipio,6.032921994,-75.7080031,21.8729906082153,20.9313640594482,21.329512596130396,21.7832288742065,22.2506246566772,22.0172386169434,21.7165975570679,21.798216819763198,21.796884536743196,21.590761184692397,21.736806869506804,21.3338804244995,20.7068452835083,20.484748840332,21.022481918335,21.3038024902344,22.1743230819702,21.7872915267944,21.804097175598102,22.057069778442397,22.3474054336548,21.939199447631804,22.463369369506804,22.1107025146484,20.5800218582153,20.6350088119507,20.8295130729675,21.520729064941396,20.8175520896912,21.760989189147896,21.1210241317749,21.404465675354,21.771883964538603,21.0550851821899,21.036806583404502,20.5252866744995,20.717261791229202,20.6251125335693,20.558419704437302,21.0264582633972,21.3805727958679,21.5609884262085,21.1499309539795,20.8807687759399,21.020582199096697,21.648314476013198,20.980035305023197,20.6880464553833,5,27996,28331,28624,28839,28776,28371,28259,28432,28691,29006,29429,30227,30777,0,2,1,297,13,3,3,3,120,196,17,3,16,5.42,13.36,25.71,55.5,0.48,0.03,9.02,7.68,51.67,39.21,3.36,21.48,3.56,49.37,50.63,3.31,56.12,27.8784,42.028,3.4086,0.1889,0.146,0.0172,0.011765000000000001,102.752941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,8,21,10,9,4,10,6,3,12,22,19,12,25,10,12,10,6,16,14,12,4,7,11,4,3,3,5,1,2,1,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,1,2,7,2,4,6,2,4,6,4,4,2,5,8,2,3,5,4,6,4,0,7,2,2,3,0,3,2,6,7,4,8,5,4,7,8,4,9,7,2,3,4,10,4,5,7,5,5,2,6,6,9,7,5,7,2,5,4,4,3,2,2,2,5,4,5,0,1,3,2,1,1,1,1,0,0,2,2,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2,antioquia,amalfi,53.587703704834006,226.38879394531202,199.49060058593798,203.632858276367,246.70935058593798,235.639984130859,210.165100097656,167.786911010742,228.926544189453,201.427001953125,104.914535522461,108.014129638672,155.967529296875,205.305801391602,259.55438232421903,274.561401367188,334.904449462891,252.298583984375,128.027725219727,234.34191894531202,301.919067382812,116.04655456543001,44.471160888671896,66.4969482421875,152.722412109375,292.131225585938,313.149047851562,309.590301513672,449.56298828125,163.25390625,220.939376831055,217.33567810058602,276.338500976562,109.425827026367,109.44896697998001,126.792686462402,71.5081329345703,315.90460205078097,388.25637817382795,330.03265380859403,286.80584716796903,236.360321044922,264.976684570312,433.156829833984,349.761840820312,164.73831176757798,63.466251373290994,150.041900634766,5.0,ANTIOQUIA,5031,AMALFI,Municipio,6.977788843,-74.9812393,22.6583337783813,21.861007690429698,22.251642227172898,22.7811164855957,23.188841819763198,23.182267189025897,22.6919021606445,22.8980331420898,22.870816230773897,22.4422025680542,22.509247779846202,22.082539558410602,21.5835075378418,21.4610061645508,22.072301864624,22.400214195251497,23.124171257019,23.009349822998,23.000147819519,23.1457757949829,23.4561462402344,22.640292167663603,23.2092475891113,22.8347959518433,21.471095085144,21.565173625946002,21.7723026275635,22.491968154907198,21.871914863586397,22.882266998291,22.277231216430696,22.518692970275897,22.9708166122437,21.9402923583984,21.790497779846202,21.307713508606,21.4710941314697,21.550503730773897,21.4974756240845,22.0148839950562,22.234674453735398,22.7093505859375,22.1772317886353,21.9104452133179,22.1332302093506,22.4402923583984,21.721661567688,21.507713317871104,5,21363,21745,22124,22515,22937,23380,23787,24145,24444,24794,25205,25962,26552,0,3,0,0,1,3,2,3,5,4,2,3,6,6.5,17.97,26.95,48.58,0.5,0.01,8.09,10.2,40.78,38.31,2.74,22.5,0.64,50.22,49.78,31.18,59.46,28.0338,23.4831,15.748,0.1853,0.0463,0.0579,0.000817,5.373366000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
