,PRECIPITATION_dec_15,PRECIPITATION_nov_15,PRECIPITATION_oct_15,PRECIPITATION_sep_15,PRECIPITATION_aug_15,PRECIPITATION_jul_15,PRECIPITATION_jun_15,PRECIPITATION_may_15,PRECIPITATION_apr_15,PRECIPITATION_mar_15,PRECIPITATION_feb_15,PRECIPITATION_jan_15,PRECIPITATION_dec_16,PRECIPITATION_nov_16,PRECIPITATION_oct_16,PRECIPITATION_sep_16,PRECIPITATION_aug_16,PRECIPITATION_jul_16,PRECIPITATION_jun_16,PRECIPITATION_may_16,PRECIPITATION_apr_16,PRECIPITATION_mar_16,PRECIPITATION_feb_16,PRECIPITATION_jan_16,PRECIPITATION_dec_17,PRECIPITATION_nov_17,PRECIPITATION_oct_17,PRECIPITATION_sep_17,PRECIPITATION_aug_17,PRECIPITATION_jul_17,PRECIPITATION_jun_17,PRECIPITATION_may_17,PRECIPITATION_apr_17,PRECIPITATION_mar_17,PRECIPITATION_feb_17,PRECIPITATION_jan_17,PRECIPITATION_dec_18,PRECIPITATION_nov_18,PRECIPITATION_oct_18,PRECIPITATION_sep_18,PRECIPITATION_aug_18,PRECIPITATION_jul_18,PRECIPITATION_jun_18,PRECIPITATION_may_18,PRECIPITATION_apr_18,PRECIPITATION_mar_18,PRECIPITATION_feb_18,PRECIPITATION_jan_18,Municipality code,PerPAnual_2015,PerPAnual_2016,PerPAnual_2017,PerPAnual_2018,TEMPERATURE_dec_15,TEMPERATURE_nov_15,TEMPERATURE_oct_15,TEMPERATURE_sep_15,TEMPERATURE_aug_15,TEMPERATURE_jul_15,TEMPERATURE_jun_15,TEMPERATURE_may_15,TEMPERATURE_apr_15,TEMPERATURE_mar_15,TEMPERATURE_feb_15,TEMPERATURE_jan_15,TEMPERATURE_dec_16,TEMPERATURE_nov_16,TEMPERATURE_oct_16,TEMPERATURE_sep_16,TEMPERATURE_aug_16,TEMPERATURE_jul_16,TEMPERATURE_jun_16,TEMPERATURE_may_16,TEMPERATURE_apr_16,TEMPERATURE_mar_16,TEMPERATURE_feb_16,TEMPERATURE_jan_16,TEMPERATURE_dec_17,TEMPERATURE_nov_17,TEMPERATURE_oct_17,TEMPERATURE_sep_17,TEMPERATURE_aug_17,TEMPERATURE_jul_17,TEMPERATURE_jun_17,TEMPERATURE_may_17,TEMPERATURE_apr_17,TEMPERATURE_mar_17,TEMPERATURE_feb_17,TEMPERATURE_jan_17,TEMPERATURE_dec_18,TEMPERATURE_nov_18,TEMPERATURE_oct_18,TEMPERATURE_sep_18,TEMPERATURE_aug_18,TEMPERATURE_jul_18,TEMPERATURE_jun_18,TEMPERATURE_may_18,TEMPERATURE_apr_18,TEMPERATURE_mar_18,TEMPERATURE_feb_18,TEMPERATURE_jan_18,TMAnual_2015,TMAnual_2016,TMAnual_2017,TMAnual_2018,State code,State,Municipality,Population 2015,Population 2016,Population 2017,Population 2018,Population 2019,Cases 2015,Cases 2016,Cases 2017,Cases 2018,Cases 2019,Age 0-4 (%),Age 5-14 (%),Age 15-29 (%),Age >30 (%),Afrocolombian Population (%),Indian Population (%),People with Disabilities (%),People who cannot read or write (%),Secondary/Higher Education (%),Employed population (%),Unemployed population (%),People doing housework (%),Retired people (%),Men (%),Women (%),Households without water access (%),Households without internet access (%),Building stratification 1 (%),Building stratification 2 (%),Building stratification 3 (%),Building stratification 4 (%),Building stratification 5 (%),Building stratification 6 (%),Number of hospitals per Km2,Number of houses per Km2
274,38.379951477050795,200.91139221191398,176.997741699219,112.88803100585899,97.82049560546879,129.844192504883,157.679428100586,119.709671020508,202.706939697266,161.410354614258,72.80540466308591,50.9726905822754,71.8643417358398,150.89743041992202,226.03907775878898,179.283050537109,150.36653137207,134.28146362304702,100.828598022461,173.570220947266,295.416290283203,109.777450561523,36.4497489929199,36.8897285461426,75.7912139892578,224.523880004883,247.52760314941398,143.822280883789,190.361770629883,80.3999557495117,150.700454711914,151.848052978516,244.53465270996102,73.0126190185547,103.25759124755899,41.9607048034668,31.887283325195302,227.242492675781,336.910034179688,197.475067138672,127.849082946777,139.581970214844,192.00144958496102,338.55255126953097,296.317108154297,124.740509033203,42.444023132324205,51.966636657714794,15638,1522.126293182374,1665.6639328002925,1727.74077987671,2106.968208312988,17.5146670341492,16.772798061370803,16.8985991477966,16.9457821846008,16.8658289909363,16.3704853057861,16.4627809524536,17.041604042053198,16.9285049438477,16.7891249656677,17.1216869354248,16.7604532241821,16.4506044387817,16.3657665252686,16.7407865524292,16.4825010299683,16.7462973594666,16.182204246521,16.5135622024536,17.1298842430115,17.5331926345825,17.0156879425049,17.877155780792197,17.752640724182104,16.226385116577102,16.4720158576965,16.3985991477966,16.6442184448242,15.5236406326294,16.082984447479202,15.8338751792908,16.5291042327881,17.0441303253174,16.2828750610352,16.4584064483643,15.933890819549598,16.3388857841492,16.453266143798803,16.1540675163269,16.1442193984985,15.965827941894501,15.875172138214099,15.8370003700256,16.0103535652161,16.1628804206848,16.7844376564026,16.353718280792197,16.2073287963867,16.872692982355744,16.899190306663517,16.2858438094457,16.1905965010325,15,Boyacá,Sáchica,4771,5069,5298,5452,5578,0,0,0,0,0,7.86,17.75,27.83,46.57,0.27,0.02,6.45,5.45,46.26,50.43,2.2,11.47,1.1,50.94,49.06,6.2,64.85,43.65,23.0,1.3,0.05,0.0,0.0,0.016128999999999998,23.403226
275,19.7814884185791,75.8157196044922,75.1186981201172,42.004310607910206,41.6262168884277,42.6306266784668,111.25653076171899,62.63459777832029,105.95334625244101,91.89134979248051,37.290256500244105,24.1289882659912,36.348537445068395,55.8550148010254,95.8049545288086,67.799430847168,64.4751434326172,44.261680603027294,71.5669708251953,91.58350372314449,154.620407104492,63.1286735534668,18.875797271728498,17.6404495239258,38.7779884338379,84.6659240722656,105.895523071289,52.5194282531738,81.4457168579102,26.4794578552246,108.232940673828,79.4368133544922,126.804718017578,41.1955718994141,53.90946960449221,19.425123214721697,16.1186695098877,85.2491149902344,141.926834106445,73.8391647338867,54.863796234130895,46.329750061035206,137.731826782227,179.06530761718798,153.566986083984,70.23764801025389,22.1571350097656,24.3308944702148,15646,730.1321296691893,781.9605636596677,818.7886753082272,1005.4171276092533,14.3795652389526,13.799231052398698,13.8318281173706,13.906264781951899,13.8808755874634,13.0391454696655,13.171645164489698,13.860960006713901,13.929605484008801,13.7798752784729,13.796960353851302,13.4936394691467,13.3047380447388,13.390984535217301,13.6799178123474,13.416768074035598,13.7726292610168,12.8496489524841,13.211141586303699,13.9504556655884,14.5318627357483,14.004701137542698,14.5845470428467,14.495896339416499,13.094234704971301,13.5097341537476,13.331827163696301,13.5772714614868,12.528618812561,12.739145755767801,12.513051509857199,13.360960006713901,14.0528693199158,13.2527923583984,13.1574635505676,12.6688134670258,13.1900677680969,13.4909839630127,13.073580741882301,13.077272415161099,12.9808759689331,12.537235260009801,12.5446491241455,12.842209815978999,13.179952621460002,13.781785011291499,13.059373617172199,12.9398202896118,13.739133000373831,13.766107598940527,13.148898522059127,13.058150549729659,15,Boyacá,Samacá,18432,18355,18232,18298,18588,0,0,0,0,0,7.62,19.21,26.62,46.55,0.14,0.16,4.19,5.4,44.51,39.98,1.77,18.44,1.35,50.34,49.66,8.69,67.19,23.8756,43.601000000000006,5.1464,0.0453,0.0302,0.0,0.00625,30.44375
276,32.0156936645508,112.864402770996,119.336952209473,81.9153213500977,150.129104614258,272.13800048828097,299.140045166016,120.21204376220699,159.71565246582,109.45359039306601,57.510139465332,41.68137741088871,48.3664741516113,77.39892578125,158.86038208007798,136.343307495117,245.702819824219,277.84210205078097,171.887756347656,177.745513916016,231.19836425781202,77.0600891113281,29.8120555877686,31.123718261718803,53.382396697998,120.864028930664,181.899658203125,94.2097702026367,303.03521728515597,166.98258972168,253.871627807617,152.260299682617,186.597503662109,41.996696472168004,85.4670944213867,31.2286186218262,22.2976131439209,116.543876647949,244.240661621094,146.702987670898,214.84411621093798,300.717559814453,338.876861572266,362.635314941406,225.447723388672,83.0539627075195,29.258882522582997,39.3105506896973,15660,1556.112323760986,1663.3415088653558,1671.7955017089835,2123.9301109313965,20.7955436706543,20.1456127166748,20.2614407539368,20.165794849395798,20.0438923835754,19.560861110687302,19.6944141387939,20.2755904197693,20.3426938056946,20.2191753387451,20.3210854530334,19.9767713546753,19.6077823638916,19.733112812042197,20.129670619964603,19.5504302978516,19.9280071258545,19.380393028259302,19.6793098449707,20.3870487213135,20.9119644165039,20.4319353103638,21.2403554916382,20.9572401046753,19.4762721061707,19.9302473068237,19.7609205245972,19.7199611663818,18.6910281181335,19.2296113967896,18.9514455795288,19.8011112213135,20.477849960327102,19.601987361907998,19.7703037261963,19.145260334014896,19.5476269721985,19.827643394470197,19.4176912307739,19.2199621200562,19.1438932418823,19.0316948890686,18.982435226440398,19.231579780578603,19.611443996429397,20.2319355010986,19.7411379814148,19.3752088546753,20.150239666302998,20.161437511444102,19.546333233515423,19.446854432423898,15,Boyacá,San Eduardo,1782,1759,1732,1701,1676,1,1,0,0,0,5.15,13.99,22.07,58.78,0.0,0.0,23.92,8.21,40.97,28.44,3.56,31.17,0.7,51.84,48.16,20.68,77.76,19.9717,57.3654,0.7082,0.0,0.0,0.0,0.009434,5.5
277,48.637111663818395,210.605514526367,193.701873779297,149.21145629882798,129.611343383789,163.779541015625,223.312835693359,131.468704223633,240.07643127441398,158.743209838867,87.8786087036133,68.07476806640621,88.7139053344727,176.879257202148,250.731689453125,219.33885192871102,194.652908325195,167.237106323242,132.821441650391,180.561935424805,340.87762451171903,104.95984649658199,42.6966590881348,48.5461311340332,88.0134506225586,232.004959106445,255.488189697266,201.692718505859,250.440780639648,101.62701416015601,194.555862426758,169.159332275391,296.312530517578,74.4445343017578,116.816459655762,63.7833137512207,41.772430419921896,235.329132080078,389.044372558594,249.57008361816398,170.337448120117,169.416122436523,244.788040161133,343.819763183594,357.88943481445295,133.437698364258,45.778148651123,72.561164855957,15664,1805.101398468017,1948.0173568725588,2044.3391456604002,2453.7438392639156,20.4799208641052,19.795416831970197,19.8491258621216,20.1090116500854,20.1259112358093,20.0801844596863,19.676227569580103,19.9476504325867,19.96599817276,19.7581510543823,20.145890235900897,19.6243619918823,19.4213271141052,19.385260105133103,19.715271472930898,19.6845316886902,19.990233898162803,19.876018047332803,19.738727569580103,20.0460891723633,20.574591636657697,19.929244518279997,20.8492760658264,20.575924396514896,19.1971073150635,19.5058336257935,19.3491249084473,19.821771144866897,18.867316722869898,19.805705070495602,19.1025295257568,19.416401386261,20.06365442276,19.2979946136475,19.4635987281799,18.7701945304871,19.2840871810913,19.4425520896912,19.082979679107698,19.3217716217041,19.225911140441898,19.5817465782166,19.0371651649475,18.9190049171448,19.1693830490112,19.7709107398987,19.3448495864868,19.0548305511475,19.963154196739193,19.982207973798115,19.388435999552417,19.26959935824077,15,Boyacá,San José de Pare,5266,5166,5035,4988,4989,0,22,5,1,1,5.47,14.56,17.82,62.15,0.02,0.0,7.6,12.32,32.25,34.84,5.41,25.25,1.12,52.38,47.62,42.21,75.12,24.5042,50.0,0.7082,0.0,0.0,0.0,0.013699000000000001,22.438356
278,35.121505737304695,155.199371337891,185.372863769531,188.391632080078,249.506240844727,349.36428833007795,338.067047119141,189.884628295898,276.881805419922,168.63444519043,60.817138671875,44.850914001464794,56.3339347839355,90.0374374389648,240.617614746094,349.574615478516,410.703948974609,366.026184082031,236.139587402344,300.006866455078,390.769165039062,125.196632385254,33.779815673828104,33.510818481445305,68.08734130859379,170.97000122070298,290.419281005859,190.686965942383,502.64114379882795,215.795806884766,344.716888427734,242.723907470703,309.13616943359403,65.00424957275389,100.08903503418001,28.911212921142603,22.463651657104503,164.05593872070298,344.75146484375,362.248870849609,348.676879882812,418.14382934570295,457.994293212891,614.486145019531,363.141296386719,114.00855255126999,37.5893440246582,40.9436531066895,15667,2242.0918807983408,2632.6966209411617,2529.1820030212407,3288.50391960144,27.2116546630859,26.1976108551025,26.2564964294434,26.1600170135498,25.7964468002319,25.175417900085396,25.1716375350952,25.966311454772896,26.2124166488647,26.8232307434082,27.3288631439209,26.7937707901001,25.998893737793,25.768445014953603,26.0913915634155,25.6279859542847,25.7388963699341,24.994949340820302,25.223199844360398,25.9527702331543,26.7983551025391,27.0359916687012,28.264800071716298,27.7742385864258,25.8757171630859,25.9155807495117,25.730975151062,25.7975168228149,24.393583297729503,24.8358335494995,24.5620012283325,25.400166511535602,26.3059062957764,26.231043815612804,26.7697486877441,25.9705924987793,26.005404472351103,25.8963098526001,25.5377464294434,25.2975177764893,24.8964471817017,24.6795835494995,24.6179914474487,24.8306350708008,25.472833633422898,26.8359909057617,26.7739152908325,26.175540924072298,26.25782283147174,26.272493124008193,25.649055480957017,25.584993044535338,15,Boyacá,San Luis de Gaceno,5921,5694,5557,5499,5476,8,21,1,0,152,5.91,16.72,21.27,56.1,0.09,0.09,3.27,8.99,41.73,43.31,2.02,19.58,0.68,51.04,48.96,32.08,65.85,52.1599,11.7188,7.307,0.0919,0.0,0.0,0.002183,3.591703
279,25.6667079925537,115.59318542480499,91.2567825317383,63.0903930664062,51.1052474975586,63.1063346862793,125.692924499512,63.4808769226074,145.126419067383,71.01898193359379,98.1462860107422,21.4376850128174,35.021942138671896,113.89739990234399,127.047470092773,88.6161727905273,86.79029083251949,66.1624374389648,55.9757614135742,71.22222900390621,190.61814880371102,47.161067962646506,43.146091461181605,16.2136516571045,26.509916305542003,122.722793579102,122.790161132812,94.0230331420898,110.03430938720699,40.389854431152294,89.9320526123047,82.1605224609375,185.513717651367,22.774288177490202,137.955703735352,22.311460494995103,15.9476852416992,102.40641784668001,235.999481201172,98.8543472290039,83.8200912475586,68.0794830322266,118.522323608398,143.45002746582,218.370697021484,76.2574462890625,29.544132232666,19.4549446105957,15673,934.7218246459968,941.8726634979246,1057.1178131103516,1210.7070770263665,16.7380123138428,16.174437999725303,16.5352411270142,16.5219354629517,16.6181683540344,16.0796909332275,16.2332425117493,16.6499342918396,16.4744424819946,16.2564096450806,16.4900684356689,16.1069087982178,15.7481689453125,15.8648018836975,16.378210067749,16.1719355583191,16.5900435447693,15.938805103302,16.274128913879398,16.6639966964722,17.0799107551575,16.3821911811829,17.2762660980225,17.006649017334002,15.5554594993591,15.9317293167114,15.9407095909119,16.3055291175842,15.462959766387902,15.750003814697301,15.6441802978516,16.0783195495605,16.6918907165527,15.7821907997131,15.8353805541992,15.2157626152039,15.5309810638428,15.731729507446301,15.629772186279302,15.8055291175842,15.7020220756531,15.444534778595,15.5387115478516,15.5561833381653,15.6892857551575,16.2321910858154,15.748661994934098,15.5121169090271,16.406541029612224,16.447925647099826,15.849509636561066,15.676809946695977,15,Boyacá,San Mateo,4255,3945,3583,3332,3204,3,1,1,0,11,6.38,14.06,19.72,59.84,0.18,0.0,15.51,8.41,37.44,23.31,2.42,36.5,0.79,49.86,50.14,16.62,56.72,45.5481,11.1168,0.3603,0.0515,0.0,0.0,0.0,8.748092
280,21.4814472198486,99.5461883544922,84.5944900512695,47.2013969421387,39.8223915100098,39.355297088623,78.52227783203121,69.39072418212889,119.330406188965,139.279296875,41.4500389099121,28.7850608825684,42.611747741699205,73.4728012084961,105.608123779297,75.69586181640621,60.4252243041992,41.4139442443848,54.4670562744141,100.90306854248001,174.978439331055,95.4395751953125,20.9619197845459,20.7963924407959,45.3248977661133,113.423393249512,116.884117126465,59.6071357727051,76.67950439453121,24.7625389099121,82.70458984375,87.2668914794922,143.321792602539,65.51046752929689,59.9691162109375,23.148921966552702,18.463342666626,116.069679260254,152.396881103516,82.5326156616211,50.613765716552706,42.9057731628418,103.72634124755899,195.247177124023,173.727188110352,105.073768615723,26.656131744384798,29.5530681610107,15676,808.7590160369874,866.7741546630859,898.6033668518071,1096.9657325744643,15.7399263381958,15.0801272392273,15.220653533935499,15.3515281677246,15.2074241638184,14.7632360458374,14.7859358787537,15.357128143310499,15.2618627548218,15.1077632904053,15.3352947235107,14.894077539444,14.6880168914795,14.7000050544739,15.045825958252001,14.9026575088501,15.102303028106698,14.564364910125699,14.8598074913025,15.4559988975525,15.8828701972961,15.334673881530799,16.0593395233154,15.890083789825402,14.4618878364563,14.756255149841301,14.720653057098401,15.0537858009338,13.8614168167114,14.4882354736328,14.2096338272095,14.8321280479431,15.3601269721985,14.6098470687866,14.6364231109619,14.0671672821045,14.5660552978516,14.775005340576199,14.5155310630798,14.5537853240967,14.307424068450901,14.263408660888699,14.224565029144301,14.3508772850037,14.483044147491501,15.1075901985168,14.5362486839294,14.3194246292114,15.175413151582084,15.207162261009218,14.588130036989838,14.500246644020082,15,Boyacá,San Miguel de Sema,3168,3112,3045,3009,3006,0,0,0,0,0,6.34,17.75,19.23,56.67,0.24,0.0,15.79,5.45,40.61,35.44,1.28,25.06,3.34,51.02,48.98,30.18,66.52,30.1762,34.5815,1.5419,0.1468,0.1468,0.0,0.011111,10.577778
281,57.1456489562988,195.390228271484,199.688278198242,137.555618286133,91.0850296020508,103.215133666992,109.496627807617,115.04015350341801,199.199905395508,199.459014892578,113.800621032715,108.45541381835899,124.501914978027,143.310699462891,247.58073425293,210.64964294433602,133.991012573242,108.017288208008,81.3354797363281,164.01712036132798,286.772918701172,135.453628540039,57.9375419616699,75.5425491333008,131.232315063477,227.93092346191398,277.38348388671903,175.266357421875,171.707580566406,64.59771728515621,120.836883544922,143.215759277344,238.934524536133,99.05054473876949,153.32287597656202,89.5469970703125,53.9615135192871,239.309814453125,346.705474853516,237.732666015625,111.07080078125,110.525253295898,152.03927612304702,317.449615478516,290.459381103516,148.832366943359,76.0199203491211,117.08032989501999,15681,1629.5316734313953,1769.110530853272,1893.0259628295905,2201.18641281128,23.4586544036865,22.623172760009798,22.817708015441898,23.5359573364258,23.8228759765625,23.8051776885986,23.223753929138198,23.492721557617198,23.6204595565796,23.1112632751465,23.286207199096697,22.6158885955811,22.333394050598102,22.1940069198608,22.6549463272095,23.1278848648071,23.716365814209,23.6096038818359,23.3219308853149,23.5927219390869,24.1558752059937,23.3505859375,23.981520652771,23.542972564697298,22.1604776382446,22.310412406921397,22.317707061767603,23.220333099365202,22.452823638916,23.522364616394,22.6828680038452,22.944544792175304,23.6785306930542,22.6133470535278,22.5796976089478,21.816410064697298,22.2714147567749,22.3078079223633,22.1177072525024,22.7291879653931,22.9361572265625,23.309603691101103,22.702659606933604,22.4463682174683,22.8511877059937,23.1156902313232,22.479697227478,21.9911489486694,23.284486691157028,23.298484086990353,22.69162638982137,22.604885896046955,15,Boyacá,San Pablo de Borbur,6977,6831,6665,6608,6664,17,11,1,1,1,6.23,17.85,21.65,54.27,0.14,0.02,5.67,10.12,38.19,23.67,13.84,21.42,0.14,54.31,45.69,56.3,78.23,57.5655,14.5816,0.1268,0.0,0.0,0.0,0.005181,9.932642
282,60.500949859619105,186.791427612305,185.183441162109,132.12756347656202,96.5956802368164,167.835830688477,211.012283325195,144.582534790039,205.12474060058602,183.423004150391,85.7946014404297,88.93899536132808,106.078018188477,161.93063354492202,240.287994384766,191.46858215332,145.04833984375,171.291809082031,122.24169158935499,194.024978637695,287.243682861328,121.554496765137,41.758003234863295,64.06674194335939,103.1533203125,203.858642578125,237.681823730469,179.506256103516,186.90979003906202,104.97924041748001,180.533554077148,185.928253173828,252.863464355469,86.11011505126949,114.059814453125,85.724479675293,51.106624603271506,204.84181213378898,376.525299072266,217.477630615234,128.92727661132798,173.25109863281202,225.33337402343798,366.2978515625,304.556671142578,158.791015625,43.234336853027294,94.70281982421879,15686,1747.9110527038574,1846.9949722290037,1921.3087539672845,2345.0458106994624,21.870197296142603,21.1068058013916,21.0370693206787,21.588733196258502,21.6281332969666,22.2861843109131,21.2328948974609,21.2152624130249,21.343053817749,21.1807622909546,21.5692796707153,20.972750186920198,20.8032712936401,20.6966505050659,20.919880867004398,21.1642532348633,21.4924559593201,22.082017898559602,21.278727531433102,21.322033882141103,21.959980964660602,21.326856136322,22.2809991836548,21.915979385376,20.6040525436401,20.8422222137451,20.537068367004398,21.2931594848633,20.3778734207153,22.011705398559602,20.6508631706238,20.6923460960388,21.457377433776898,20.7206058502197,20.895321369171103,20.1185832023621,20.6576976776123,20.737274646759,20.2542567253113,20.7931590080261,20.728133201599103,21.7794141769409,20.5854992866516,20.2032823562622,20.5547723770142,21.2018556594849,20.7682375907898,20.403218269348102,21.419260541598003,21.43692557017008,20.850098212560017,20.72223341464996,15,Boyacá,Santana,7605,7570,7549,7565,7643,38,218,55,0,8,6.72,16.26,22.94,54.07,0.06,0.01,7.54,9.98,42.34,35.56,6.15,23.51,0.57,51.73,48.27,21.22,73.18,33.4412,41.2442,0.5753,0.0719,0.036000000000000004,0.0,0.014925,32.641791
283,50.339290618896506,182.4443359375,201.657821655273,159.46501159668,236.810638427734,391.465454101562,317.74169921875,199.477890014648,259.833251953125,154.771926879883,59.3880500793457,59.7107086181641,85.54095458984379,106.526802062988,258.72265625,297.663177490234,386.516784667969,412.321166992188,233.438507080078,321.909393310547,368.541015625,115.389434814453,32.9555625915527,44.755035400390604,103.142868041992,204.33190917968798,311.338531494141,163.581497192383,478.031433105469,241.352020263672,348.26589965820295,258.54754638671903,291.869140625,63.30815124511721,96.96731567382808,39.1846199035645,33.20263671875,197.735809326172,364.662933349609,307.606475830078,326.441558837891,471.069244384766,454.59033203125,642.7237548828119,341.43646240234403,103.90121459960899,39.3673896789551,55.8374824523926,15690,2273.106079101561,2664.280490875244,2599.9209327697768,3338.575294494629,24.6120710372925,23.7381057739258,23.882051467895497,23.8106746673584,23.5636825561523,23.1129217147827,23.0505800247192,23.699089050293,23.8458461761475,24.0926399230957,24.4283390045166,23.9506788253784,23.376914024353,23.290451049804698,23.6883020401001,23.296874046325698,23.504048347473102,22.912921905517603,23.094591140747102,23.715234756469698,24.440117835998503,24.3004522323608,25.3697462081909,24.9527635574341,23.272226333618196,23.4440965652466,23.341947555542003,23.448697090148897,22.167850494384798,22.7650060653687,22.430528640747102,23.1631517410278,23.946107864379897,23.492899894714398,23.875996589660602,23.1446895599365,23.406081199646,23.436545372009302,23.164082527160602,22.948697090148897,22.6618595123291,22.606932640075698,22.5266218185425,22.613672256469698,23.0979309082031,24.100451469421397,23.871308326721202,23.3491163253784,23.815556685129803,23.828534762064606,23.20776653289796,23.14860828717549,15,Boyacá,Santa María,4284,4003,3730,3559,3518,4,11,0,4,4,5.85,15.18,21.39,57.57,1.22,0.0,15.83,8.2,44.1,35.99,8.43,19.94,1.0,51.53,48.47,27.7,65.36,26.9416,43.6426,4.811,0.0687,0.0,0.0,0.0,3.506135
284,22.181194305419897,70.7906875610352,81.0272445678711,47.281803131103494,52.1346778869629,68.1125335693359,188.435333251953,58.062625885009794,108.65979766845699,75.7509078979492,53.095729827880895,22.159812927246104,32.489791870117195,60.3389472961426,107.2958984375,69.4598770141602,81.63612365722659,69.4701766967773,100.99365997314501,73.8374557495117,148.714767456055,51.565181732177706,26.667797088623,16.5320510864258,30.642379760742198,74.6422653198242,105.57192993164101,61.6504402160645,101.03675079345699,43.381507873535206,146.07434082031202,71.76905822753909,131.666549682617,30.7725982666016,73.68211364746091,20.0776977539062,16.3772354125977,70.5020751953125,174.338302612305,77.22645568847659,74.3726272583008,72.2150650024414,189.190872192383,142.927001953125,157.393997192383,67.61428833007811,23.102844238281197,21.4019927978516,15693,847.6923484802245,839.0017280578622,890.967632293701,1086.662757873536,13.226567506790198,12.602886676788302,12.720425128936801,12.5288953781128,13.018344402313199,11.824835062026999,12.1712989807129,12.661483526229901,12.7551391124725,12.530817747116101,12.6758801937103,12.358630180358901,12.1969668865204,12.221636772155799,12.6046268939972,12.0855801105499,12.9146118164062,11.629782915115399,12.160014152526902,12.7711181640625,13.342638969421401,12.7287347316742,13.4929809570312,13.356547355651902,11.9941017627716,12.378755092620802,12.204626798629802,12.245128154754601,11.7821462154388,11.512335062026999,11.4717335700989,12.1885671615601,12.9484548568726,12.064585447311401,12.0467138290405,11.563230991363499,12.0631990432739,12.223721027374301,11.8854424953461,11.745128154754601,12.110445022583,11.2802176475525,11.4617509841919,11.5973339080811,11.9988884925842,12.5212695598602,11.962164878845199,11.8535950183868,12.589600324630743,12.625436643759416,12.033364911874136,11.891929686069483,15,Boyacá,Santa Rosa de Viterbo,12571,12744,12904,13066,13205,0,0,0,0,0,5.02,14.11,26.09,54.77,0.71,0.07,4.34,4.04,55.12,31.41,5.52,18.83,2.75,52.32,47.68,5.47,61.99,11.9713,48.312,15.4249,0.09699999999999999,0.0582,0.0,0.0,37.355140000000006
285,27.9408874511719,115.216255187988,101.36370849609399,87.1448745727539,92.13233184814449,104.210731506348,121.41574859619101,91.0312271118164,162.591079711914,121.483657836914,62.6346015930176,38.2905044555664,53.552490234375,89.9454498291016,130.796646118164,133.490859985352,140.21139526367202,106.362648010254,75.32958984375,130.276443481445,236.28004455566398,80.8778762817383,30.638696670532198,27.121026992797898,55.206272125244105,128.28239440918,140.620071411133,115.06381225585899,178.407470703125,63.7432861328125,109.544219970703,116.12957763671899,199.507568359375,55.363739013671896,85.03765869140621,33.151580810546896,23.9003829956055,130.91696166992202,199.009521484375,151.19140625,119.538223266602,109.18936920166,140.64816284179702,253.747177124023,242.097747802734,96.27984619140621,34.352893829345696,39.949855804443395,15696,1125.4556083679197,1234.883167266846,1280.0576515197756,1540.8215484619138,16.8212122917175,16.190911293029803,16.3491840362549,16.4016456604004,16.364565372467002,15.8682885169983,15.9259314537048,16.469109058380102,16.4041204452515,16.149209022521998,16.4857745170593,16.0022187232971,15.7699980735779,15.777804374694801,16.179218292236303,15.982287406921401,16.2181253433228,15.682264328002901,15.995289325714099,16.5551323890686,17.0049877166748,16.383757591247598,17.1851668357849,16.969752788543698,15.522687435150099,15.8715534210205,15.849183559417698,16.146263122558597,15.0470304489136,15.601622104644802,15.3485879898071,15.9357752799988,16.499605655670198,15.6804585456848,15.783084869384801,15.1676692962646,15.6685223579407,15.844470024108901,15.619408607482901,15.6462635993958,15.464565753936801,15.3816571235657,15.2857413291931,15.408691883087199,15.601689338684098,16.1358404159546,15.669715881347699,15.4456205368042,16.286014199256893,16.308648705482483,15.704460144042967,15.597682237625142,15,Boyacá,Santa Sofía,3194,3207,3177,3179,3195,0,0,0,0,0,6.52,15.17,20.55,57.76,0.34,0.24,10.88,8.92,41.5,41.47,1.12,22.58,0.98,50.32,49.68,7.6,43.24,7.2639,35.0121,1.8886,0.0,0.0,0.0,0.012821,12.051282
